"Catalogo de sismos - Servicio Sismologico Nacional (SSN) | UNAM - Mexico. DOI: 10.21766/SSNMX/EC/MX"
"Informacion sujeta a cambios. Archivo generado el 2022-10-11 a las 16:21:13 (tiempo del centro de Mexico)."
"Sismicidad del 1900-10-01 al 2022-10-11, mag. 5.0 a 9.9, todas las profundidades, en todo el pais."
"Total: 1774 eventos."
Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,"Referencia de localizacion","Fecha UTC","Hora UTC","Estatus"
2014-01-11,07:10:50,5.5,14.4485,-92.2465,78.5,"27 km al SUROESTE de CD HIDALGO, CHIS",2014-01-11,13:10:50,revisado
2014-01-13,17:03:41,5.0,14.0348,-91.7283,66.0,"85 km al SURESTE de CD HIDALGO, CHIS",2014-01-13,23:03:41,revisado
2014-01-23,01:29:44,5.0,13.0107,-88.8262,74.2,"404 km al SURESTE de CD HIDALGO, CHIS",2014-01-23,07:29:44,revisado
2014-03-02,16:17:15,5.7,14.0745,-93.238,11.7,"135 km al SUROESTE de CD HIDALGO, CHIS",2014-03-02,22:17:15,revisado
2014-03-02,16:26:08,5.1,14.1222,-93.149,26.2,"124 km al SUROESTE de CD HIDALGO, CHIS",2014-03-02,22:26:08,revisado
2014-03-02,18:32:03,5.1,14.0413,-93.219,16.0,"135 km al SUROESTE de CD HIDALGO, CHIS",2014-03-03,00:32:03,revisado
2014-03-09,18:37:57,5.8,15.8347,-98.477,4.8,"72 km al SUROESTE de PINOTEPA NACIONAL, OAX",2014-03-10,00:37:57,revisado
2014-03-21,11:37:14,5.3,30.3785,-114.027,20.0,"106 km al SURESTE de SAN FELIPE, BC",2014-03-21,17:37:14,revisado
2014-03-21,11:50:13,5.1,30.4243,-114.024,5.0,"102 km al SURESTE de SAN FELIPE, BC",2014-03-21,17:50:13,revisado
2014-03-21,18:58:12,5.6,30.3902,-114.084,17.1,"101 km al SURESTE de SAN FELIPE, BC",2014-03-22,00:58:12,revisado
2014-04-18,09:27:21,7.2,17.011,-101.46,18.0,"61 km al SUROESTE de PETATLAN, GRO",2014-04-18,14:27:21,revisado
2014-04-19,09:58:15,5.2,17.348,-101.31,18.0,"21 km al SUR de PETATLAN, GRO",2014-04-19,14:58:15,revisado
2014-04-26,08:33:19,5.0,14.2047,-92.3935,91.4,"59 km al SUROESTE de CD HIDALGO, CHIS",2014-04-26,13:33:19,revisado
2014-05-02,14:08:26,5.0,17.3438,-94.7162,130.0,"63 km al NORESTE de MATIAS ROMERO, OAX",2014-05-02,19:08:26,revisado
2014-05-08,12:00:14,6.5,16.986,-100.916,10.0,"40 km al SUROESTE de TECPAN, GRO",2014-05-08,17:00:14,revisado
2014-05-08,12:16:32,5.1,17.3428,-100.745,33.0,"18 km al NOROESTE de TECPAN, GRO",2014-05-08,17:16:32,revisado
2014-05-10,02:36:00,6.1,17.036,-100.893,10.0,"35 km al SUROESTE de TECPAN, GRO",2014-05-10,07:36:00,revisado
2014-05-19,20:39:14,5.0,18.0328,-100.095,53.8,"37 km al SURESTE de ARCELIA, GRO",2014-05-20,01:39:14,revisado
2014-05-21,05:06:15,5.8,17.1215,-95.0733,120.3,"28 km al NORTE de MATIAS ROMERO, OAX",2014-05-21,10:06:15,revisado
2014-05-21,10:09:06,5.0,13.9635,-92.3697,27.9,"83 km al SUROESTE de CD HIDALGO, CHIS",2014-05-21,15:09:06,revisado
2014-05-24,03:24:46,5.7,16.2002,-98.4073,4.5,"41 km al SUROESTE de PINOTEPA NACIONAL, OAX",2014-05-24,08:24:46,revisado
2014-05-31,06:53:49,6.2,18.9967,-107.33,10.0,"283 km al SUROESTE de PUERTO VALLARTA, JAL",2014-05-31,11:53:49,revisado
2014-06-16,05:04:31,5.0,15.1515,-91.9198,10.0,"32 km al NORESTE de CACAHOATAN, CHIS",2014-06-16,10:04:31,revisado
2014-07-07,06:23:59,6.9,14.6502,-92.5572,56.7,"43 km al SUROESTE de TAPACHULA, CHIS",2014-07-07,11:23:59,revisado
2014-07-20,04:23:29,5.0,14.6805,-92.6127,73.0,"45 km al SUROESTE de TAPACHULA, CHIS",2014-07-20,09:23:29,revisado
2014-07-22,19:28:14,5.2,16.5248,-100.471,10.0,"67 km al SUROESTE de COYUCA DE BENITEZ, GRO",2014-07-23,00:28:14,revisado
2014-07-28,22:32:59,5.3,14.6177,-92.5902,70.6,"48 km al OESTE de CD HIDALGO, CHIS",2014-07-29,03:32:59,revisado
2014-07-29,05:46:15,6.4,17.6988,-95.6373,117.2,"38 km al SUROESTE de ISLA, VER",2014-07-29,10:46:15,revisado
2014-08-03,19:21:50,5.0,17.1147,-100.823,16.2,"24 km al SUROESTE de TECPAN, GRO",2014-08-04,00:21:50,revisado
2014-08-03,23:25:31,5.0,15.833,-94.9128,26.3,"49 km al SURESTE de SALINA CRUZ, OAX",2014-08-04,04:25:31,revisado
2014-08-10,13:46:17,5.3,27.456,-111.508,10.0,"76 km al ESTE de SANTA ROSALIA, BCS",2014-08-10,18:46:17,revisado
2014-08-10,20:09:40,5.2,16.2375,-98.1947,8.5,"19 km al SUROESTE de PINOTEPA NACIONAL, OAX",2014-08-11,01:09:40,revisado
2014-08-13,01:48:10,5.4,16.1732,-98.2863,15.0,"31 km al SUROESTE de PINOTEPA NACIONAL, OAX",2014-08-13,06:48:10,revisado
2014-08-28,03:27:43,5.0,14.0652,-91.8667,46.0,"74 km al SURESTE de CD HIDALGO, CHIS",2014-08-28,08:27:43,revisado
2014-09-06,14:22:58,5.9,18.687,-106.952,10.0,"259 km al OESTE de CIHUATLAN, JAL",2014-09-06,19:22:58,revisado
2014-09-08,08:42:08,5.0,18.7542,-106.922,13.4,"254 km al OESTE de CIHUATLAN, JAL",2014-09-08,13:42:08,revisado
2014-09-08,15:30:38,5.5,16.1178,-98.3397,8.0,"39 km al SUROESTE de PINOTEPA NACIONAL, OAX",2014-09-08,20:30:38,revisado
2014-09-13,06:27:12,5.1,14.2187,-93.7777,10.0,"165 km al SUROESTE de MAPASTEPEC, CHIS",2014-09-13,11:27:12,revisado
2014-09-15,13:27:23,5.2,30.2138,-114.321,5.4,"103 km al SURESTE de SAN FELIPE, BC",2014-09-15,18:27:23,revisado
2014-09-19,22:03:50,5.3,14.665,-93.813,13.3,"130 km al SUROESTE de PIJIJIAPAN, CHIS",2014-09-20,03:03:50,revisado
2014-10-04,14:16:36,5.6,17.4185,-94.822,145.8,"53 km al SURESTE de SAYULA DE ALEMAN, VER",2014-10-04,19:16:36,revisado
2014-10-07,21:40:49,6.1,23.6963,-108.755,10.0,"120 km al NORESTE de SAN JOSE DEL CABO, BCS",2014-10-08,02:40:49,revisado
2014-10-11,11:46:02,5.6,16.027,-95.6517,10.0,"52 km al SUROESTE de SALINA CRUZ, OAX",2014-10-11,16:46:02,revisado
2014-10-14,22:59:54,5.1,14.5508,-92.6398,67.3,"54 km al SUROESTE de CD HIDALGO, CHIS",2014-10-15,03:59:54,revisado
2014-10-25,00:04:05,5.1,19.6283,-108.631,12.8,"372 km al SUROESTE de PUERTO VALLARTA, JAL",2014-10-25,05:04:05,revisado
2014-11-19,05:39:50,5.2,14.6932,-93.4057,20.0,"99 km al SUROESTE de MAPASTEPEC, CHIS",2014-11-19,11:39:50,revisado
2014-11-27,06:31:14,5.0,18.1327,-104.457,10.0,"103 km al SUR de MANZANILLO, COL",2014-11-27,12:31:14,revisado
2014-12-07,15:16:35,6.1,13.6777,-91.4385,32.0,"135 km al SURESTE de CD HIDALGO, CHIS",2014-12-07,21:16:35,revisado
2014-12-25,00:45:40,5.2,24.3232,-109.149,12.0,"120 km al ESTE de LA PAZ, BCS",2014-12-25,06:45:40,revisado
2015-01-03,23:16:36,5.1,16.381,-94.3417,111.3,"50 km al NOROESTE de ARRIAGA , CHIS",2015-01-04,05:16:36,revisado
2015-01-12,01:57:27,5.5,15.3885,-93.4002,86.4,"39 km al SUROESTE de PIJIJIAPAN, CHIS",2015-01-12,07:57:27,revisado
2015-01-20,00:59:53,5.5,14.8515,-91.7653,161.8,"46 km al SURESTE de CACAHOATAN, CHIS",2015-01-20,06:59:53,revisado
2015-02-12,09:50:56,5.5,19.1608,-105.91,15.0,"142 km al OESTE de CIHUATLAN, JAL",2015-02-12,15:50:56,revisado
2015-02-22,08:23:13,6.2,18.643,-106.955,16.0,"260 km al SUROESTE de CIHUATLAN, JAL",2015-02-22,14:23:13,revisado
2015-02-28,16:06:30,5.1,13.689,-92.0138,40.0,"110 km al SUR de CD HIDALGO, CHIS",2015-02-28,22:06:30,revisado
2015-03-01,02:30:06,5.2,13.4008,-91.2525,2.0,"171 km al SURESTE de CD HIDALGO, CHIS",2015-03-01,08:30:06,revisado
2015-03-15,10:25:36,5.1,13.6817,-93.0227,34.5,"145 km al SUROESTE de CD HIDALGO, CHIS",2015-03-15,16:25:36,revisado
2015-03-20,16:30:09,5.4,17.9397,-98.6127,59.4,"40 km al SUR de CHIAUTLA DE TAPIA, PUE",2015-03-20,22:30:09,revisado
2015-04-28,13:56:54,5.6,17.0213,-95.1868,112.9,"23 km al NOROESTE de MATIAS ROMERO, OAX",2015-04-28,18:56:54,revisado
2015-05-09,19:50:18,5.5,14.5853,-94.2418,10.0,"165 km al SUROESTE de PIJIJIAPAN, CHIS",2015-05-10,00:50:18,revisado
2015-05-18,15:05:43,5.2,14.2915,-91.9595,83.0,"48 km al SURESTE de CD HIDALGO, CHIS",2015-05-18,20:05:43,revisado
2015-06-28,10:54:41,5.6,16.5138,-94.896,88.2,"8 km al NOROESTE de UNION HIDALGO, OAX",2015-06-28,15:54:41,revisado
2015-07-10,18:51:11,5.0,15.6308,-96.9113,16.0,"31 km al SURESTE de PUERTO ESCONDIDO, OAX",2015-07-10,23:51:11,revisado
2015-07-17,06:01:11,5.1,13.3172,-92.2697,20.0,"151 km al SUR de CD HIDALGO, CHIS",2015-07-17,11:01:11,revisado
2015-07-20,01:31:30,5.1,24.881,-108.681,10.0,"80 km al SUROESTE de GUASAVE, SIN",2015-07-20,06:31:30,revisado
2015-08-05,04:13:24,5.8,16.0297,-93.9455,89.0,"21 km al SUROESTE de TONALA, CHIS",2015-08-05,09:13:24,revisado
2015-08-06,23:35:02,5.2,24.0832,-108.908,16.0,"139 km al NORESTE de SAN JOSE DEL CABO, BCS",2015-08-07,04:35:02,revisado
2015-08-07,01:52:19,5.1,24.1483,-108.913,10.0,"141 km al SUROESTE de NAVOLATO, SIN",2015-08-07,06:52:19,revisado
2015-09-01,12:04:15,5.3,15.347,-92.8188,105.7,"13 km al SURESTE de MAPASTEPEC, CHIS",2015-09-01,17:04:15,revisado
2015-09-08,03:03:53,5.6,14.337,-94.1372,5.0,"179 km al SUROESTE de PIJIJIAPAN, CHIS",2015-09-08,08:03:53,revisado
2015-09-11,16:16:10,5.3,14.431,-93.9742,12.7,"161 km al SUROESTE de MAPASTEPEC, CHIS",2015-09-11,21:16:10,revisado
2015-09-13,02:40:37,5.3,24.9908,-109.522,16.1,"104 km al SUROESTE de LOS MOCHIS, SIN",2015-09-13,07:40:37,revisado
2015-09-13,02:57:35,5.6,24.972,-109.429,10.0,"101 km al SUROESTE de LOS MOCHIS, SIN",2015-09-13,07:57:35,revisado
2015-09-13,03:14:09,6.6,25.0352,-109.533,8.2,"100 km al SUROESTE de LOS MOCHIS, SIN",2015-09-13,08:14:09,revisado
2015-09-13,03:27:13,5.3,24.903,-109.422,28.1,"108 km al SUROESTE de LOS MOCHIS, SIN",2015-09-13,08:27:13,revisado
2015-09-26,08:47:51,5.0,24.1325,-108.933,20.0,"140 km al ESTE de LA PAZ, BCS",2015-09-26,13:47:51,revisado
2015-09-29,10:02:15,5.0,17.8678,-102.504,23.3,"26 km al SUROESTE de LA MIRA, MICH",2015-09-29,15:02:15,revisado
2015-09-30,12:25:54,5.5,17.8388,-101.523,49.5,"22 km al NORTE de ZIHUATANEJO, GRO",2015-09-30,17:25:54,revisado
2015-10-25,08:47:52,5.0,18.0438,-101.947,18.9,"28 km al ESTE de LAS GUACAMAYAS, MICH",2015-10-25,14:47:52,revisado
2015-11-22,02:11:17,5.0,16.8013,-96.4175,58.5,"18 km al SURESTE de TLACOLULA, OAX",2015-11-22,08:11:17,revisado
2015-11-23,14:41:22,5.6,16.8895,-98.8985,25.6,"53 km al ESTE de SAN MARCOS, GRO",2015-11-23,20:41:22,revisado
2015-12-17,13:49:54,6.6,15.7558,-93.7005,91.4,"37 km al SUR de TONALA, CHIS",2015-12-17,19:49:54,revisado
2016-01-06,07:18:54,5.0,15.1543,-95.4192,20.0,"103 km al SURESTE de CRUCECITA, OAX",2016-01-06,13:18:54,revisado
2016-01-08,15:54:50,5.3,18.7003,-107.304,36.3,"295 km al OESTE de CIHUATLAN, JAL",2016-01-08,21:54:50,revisado
2016-01-21,12:06:58,6.5,18.8158,-106.977,10.0,"258 km al OESTE de CIHUATLAN, JAL",2016-01-21,18:06:58,revisado
2016-03-01,06:17:16,5.2,14.7523,-93.2528,76.0,"86 km al SUROESTE de MAPASTEPEC, CHIS",2016-03-01,12:17:16,revisado
2016-03-17,05:37:57,5.1,17.3198,-94.9565,130.0,"50 km al NORTE de MATIAS ROMERO, OAX",2016-03-17,11:37:57,revisado
2016-03-27,09:48:25,5.3,14.7352,-94.873,23.3,"164 km al SUR de SALINA CRUZ, OAX",2016-03-27,15:48:25,revisado
2016-03-27,18:12:52,5.1,30.1163,-114.215,10.0,"117 km al SURESTE de SAN FELIPE, BC",2016-03-28,00:12:52,revisado
2016-04-10,02:11:20,5.5,15.7297,-96.347,37.3,"13 km al ESTE de S PEDRO POCHUTLA, OAX",2016-04-10,07:11:20,revisado
2016-04-15,09:11:24,6.1,13.2542,-92.458,12.0,"161 km al SUR de CD HIDALGO, CHIS",2016-04-15,14:11:24,revisado
2016-04-25,02:07:12,6.0,14.535,-93.2128,10.4,"104 km al SUROESTE de HUIXTLA, CHIS",2016-04-25,07:07:12,revisado
2016-04-27,07:51:18,6.0,14.2902,-93.3883,20.0,"137 km al SUROESTE de HUIXTLA, CHIS",2016-04-27,12:51:18,revisado
2016-04-28,20:33:39,6.6,10.271,-103.715,10.0,"837 km al SUROESTE de TECPAN, GRO",2016-04-29,01:33:39,revisado
2016-05-05,17:27:07,5.5,18.7077,-106.873,5.0,"250 km al OESTE de CIHUATLAN, JAL",2016-05-05,22:27:07,revisado
2016-05-06,19:18:35,5.6,18.3317,-105.4,5.0,"134 km al SUROESTE de CIHUATLAN, JAL",2016-05-07,00:18:35,revisado
2016-05-06,20:06:00,5.1,18.313,-105.348,14.2,"132 km al SUROESTE de CIHUATLAN, JAL",2016-05-07,01:06:00,revisado
2016-05-08,02:33:59,6.0,16.323,-97.8773,7.4,"19 km al ESTE de PINOTEPA NACIONAL, OAX",2016-05-08,07:33:59,revisado
2016-05-23,14:20:39,5.3,16.641,-94.0408,130.1,"35 km al OESTE de CINTALAPA, CHIS",2016-05-23,19:20:39,revisado
2016-06-01,03:30:19,5.1,17.8533,-105.918,16.1,"210 km al SUROESTE de CIHUATLAN, JAL",2016-06-01,08:30:19,revisado
2016-06-01,21:23:07,5.6,18.1385,-105.698,6.2,"171 km al SUROESTE de CIHUATLAN, JAL",2016-06-02,02:23:07,revisado
2016-06-06,14:08:14,5.0,17.345,-94.313,159.8,"67 km al SUROESTE de LAS CHOAPAS, VER",2016-06-06,19:08:14,revisado
2016-06-07,05:51:36,6.1,18.2838,-105.306,8.7,"131 km al SUROESTE de CIHUATLAN, JAL",2016-06-07,10:51:36,revisado
2016-06-07,05:57:59,5.5,18.4083,-105.349,11.6,"124 km al SUROESTE de CIHUATLAN, JAL",2016-06-07,10:57:59,revisado
2016-06-15,08:46:54,5.3,13.9807,-91.8098,71.3,"86 km al SURESTE de CD HIDALGO, CHIS",2016-06-15,13:46:54,revisado
2016-06-27,15:50:31,5.7,16.208,-98.003,4.4,"16 km al SURESTE de PINOTEPA NACIONAL, OAX",2016-06-27,20:50:31,revisado
2016-07-18,14:02:15,5.0,14.5628,-92.5948,71.9,"49 km al SUROESTE de CD HIDALGO, CHIS",2016-07-18,19:02:15,revisado
2016-07-19,08:42:46,5.0,17.4812,-98.8102,56.0,"26 km al SUROESTE de TLAPA, GRO",2016-07-19,13:42:46,revisado
2016-07-20,14:06:23,5.1,16.3647,-98.1468,16.1,"10 km al OESTE de PINOTEPA NACIONAL, OAX",2016-07-20,19:06:23,revisado
2016-07-23,03:51:51,5.4,14.466,-103.758,20.0,"420 km al SUROESTE de CD LAZARO CARDENAS, MICH",2016-07-23,08:51:51,revisado
2016-07-25,20:22:34,5.1,15.719,-98.1613,18.5,"70 km al SUR de PINOTEPA NACIONAL, OAX",2016-07-26,01:22:34,revisado
2016-07-30,08:53:13,5.0,13.987,-91.7395,14.2,"88 km al SURESTE de CD HIDALGO, CHIS",2016-07-30,13:53:13,revisado
2016-08-22,06:42:31,5.0,15.8418,-93.4022,108.1,"27 km al NOROESTE de PIJIJIAPAN, CHIS",2016-08-22,11:42:31,revisado
2016-09-15,08:46:44,5.3,17.1142,-94.9798,52.0,"28 km al NORTE de MATIAS ROMERO, OAX",2016-09-15,13:46:44,revisado
2016-10-12,22:55:11,5.3,25.5157,-109.801,10.0,"77 km al SUROESTE de AHOME, SIN",2016-10-13,03:55:11,revisado
2016-10-23,17:59:29,5.6,18.821,-104.742,13.5,"50 km al SUROESTE de CIHUATLAN, JAL",2016-10-23,22:59:29,revisado
2016-11-06,21:50:19,5.0,15.87,-93.9617,94.9,"33 km al SUROESTE de TONALA, CHIS",2016-11-07,03:50:19,revisado
2016-12-17,10:12:12,5.1,15.0547,-93.5717,49.8,"80 km al SUROESTE de PIJIJIAPAN, CHIS",2016-12-17,16:12:12,revisado
2017-01-12,04:26:58,5.0,16.5988,-98.5352,39.2,"17 km al SUROESTE de OMETEPEC, GRO",2017-01-12,10:26:58,revisado
2017-01-25,14:54:38,5.1,17.6748,-94.6402,169.1,"33 km al SUR de JALTIPAN DE MORELOS, VER",2017-01-25,20:54:38,revisado
2017-02-13,01:29:30,5.0,16.9978,-99.7322,8.5,"23 km al NORESTE de ACAPULCO, GRO",2017-02-13,07:29:30,revisado
2017-02-13,14:41:24,5.0,15.7205,-94.0668,92.5,"52 km al SUROESTE de TONALA, CHIS",2017-02-13,20:41:24,revisado
2017-03-18,04:37:46,5.2,17.0723,-95.314,102.0,"36 km al NOROESTE de MATIAS ROMERO, OAX",2017-03-18,10:37:46,revisado
2017-03-29,09:15:24,5.5,25.7805,-110.102,13.4,"94 km al OESTE de AHOME, SIN",2017-03-29,15:15:24,revisado
2017-03-31,03:58:05,5.3,15.592,-93.1777,101.5,"11 km al SURESTE de PIJIJIAPAN, CHIS",2017-03-31,09:58:05,revisado
2017-05-12,08:14:11,5.0,16.5035,-99.061,16.1,"48 km al SURESTE de SAN MARCOS, GRO",2017-05-12,13:14:11,revisado
2017-05-16,07:52:03,5.0,16.0778,-105.309,10.0,"345 km al SUROESTE de MANZANILLO, COL",2017-05-16,12:52:03,revisado
2017-05-17,04:13:27,5.3,14.3355,-103.177,10.0,"405 km al SUROESTE de ZIHUATANEJO, GRO",2017-05-17,09:13:27,revisado
2017-05-20,01:02:12,5.6,17.4888,-105.463,10.0,"211 km al SUROESTE de MANZANILLO, COL",2017-05-20,06:02:12,revisado
2017-05-20,12:58:47,5.7,17.0312,-94.2065,148.0,"64 km al NOROESTE de CINTALAPA, CHIS",2017-05-20,17:58:47,revisado
2017-05-24,15:25:29,5.1,17.853,-101.689,40.0,"27 km al NOROESTE de ZIHUATANEJO, GRO",2017-05-24,20:25:29,revisado
2017-05-24,19:07:02,5.4,17.0328,-94.1822,145.1,"62 km al NOROESTE de CINTALAPA, CHIS",2017-05-25,00:07:02,revisado
2017-05-30,16:53:18,5.3,13.9573,-93.1893,5.0,"137 km al SUROESTE de CD HIDALGO, CHIS",2017-05-30,21:53:18,revisado
2017-05-31,00:17:21,5.2,13.9847,-93.0938,13.0,"127 km al SUROESTE de CD HIDALGO, CHIS",2017-05-31,05:17:21,revisado
2017-06-10,13:47:31,5.5,14.024,-93.2508,10.2,"139 km al SUROESTE de CD HIDALGO, CHIS",2017-06-10,18:47:31,revisado
2017-06-10,16:23:03,5.0,14.2075,-93.2342,5.0,"128 km al SUROESTE de CD HIDALGO, CHIS",2017-06-10,21:23:03,revisado
2017-06-12,23:37:22,5.2,13.5543,-92.4862,10.0,"129 km al SUROESTE de CD HIDALGO, CHIS",2017-06-13,04:37:22,revisado
2017-06-13,16:24:10,5.1,13.547,-92.5288,10.0,"132 km al SUROESTE de CD HIDALGO, CHIS",2017-06-13,21:24:10,revisado
2017-06-14,01:38:47,5.6,13.9842,-93.3278,10.0,"148 km al SUROESTE de CD HIDALGO, CHIS",2017-06-14,06:38:47,revisado
2017-06-14,02:29:04,6.9,14.7282,-92.3167,107.1,"19 km al NOROESTE de CD HIDALGO, CHIS",2017-06-14,07:29:04,revisado
2017-06-14,02:52:41,5.2,14.5483,-92.0493,93.8,"18 km al SURESTE de CD HIDALGO, CHIS",2017-06-14,07:52:41,revisado
2017-06-14,16:14:52,5.2,13.8292,-92.7075,92.4,"111 km al SUROESTE de CD HIDALGO, CHIS",2017-06-14,21:14:52,revisado
2017-06-14,18:58:52,5.0,15.1833,-97.4093,16.0,"84 km al SUROESTE de PUERTO ESCONDIDO, OAX",2017-06-14,23:58:52,revisado
2017-08-18,00:15:12,5.3,16.8533,-100.451,5.7,"39 km al SUR de ATOYAC DE ALVAREZ, GRO",2017-08-18,05:15:12,revisado
2017-08-20,18:28:59,5.2,13.9202,-92.1783,10.7,"84 km al SUR de CD HIDALGO, CHIS",2017-08-20,23:28:59,revisado
2017-08-21,08:59:40,5.0,14.705,-93.4713,16.9,"103 km al SUROESTE de MAPASTEPEC, CHIS",2017-08-21,13:59:40,revisado
2017-08-31,00:48:41,5.2,14.1678,-92.2385,26.6,"57 km al SUR de CD HIDALGO, CHIS",2017-08-31,05:48:41,revisado
2017-09-07,23:49:17,8.2,14.761,-94.103,45.9,"140 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-08,04:49:17,revisado
2017-09-08,06:25:55,5.0,15.7722,-95.0515,9.9,"48 km al SURESTE de SALINA CRUZ, OAX",2017-09-08,11:25:55,revisado
2017-09-08,13:57:23,5.3,16.0142,-95.2013,64.4,"19 km al SUR de SALINA CRUZ, OAX",2017-09-08,18:57:23,revisado
2017-09-08,21:43:36,5.0,15.2138,-95.1705,16.1,"107 km al SUR de SALINA CRUZ, OAX",2017-09-09,02:43:36,revisado
2017-09-08,22:08:14,5.2,15.744,-94.532,35.2,"86 km al SURESTE de SALINA CRUZ, OAX",2017-09-09,03:08:14,revisado
2017-09-08,23:54:49,5.6,14.7448,-94.0787,23.4,"140 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-09,04:54:49,revisado
2017-09-09,01:24:20,5.0,15.6415,-95.0455,17.0,"62 km al SURESTE de SALINA CRUZ, OAX",2017-09-09,06:24:20,revisado
2017-09-09,06:50:50,5.0,15.546,-94.7878,19.3,"83 km al SURESTE de SALINA CRUZ, OAX",2017-09-09,11:50:50,revisado
2017-09-09,07:17:40,5.4,15.7908,-94.9293,55.7,"52 km al SURESTE de SALINA CRUZ, OAX",2017-09-09,12:17:40,revisado
2017-09-09,10:30:08,5.0,15.6373,-95.0492,41.1,"62 km al SUR de SALINA CRUZ, OAX",2017-09-09,15:30:08,revisado
2017-09-09,15:26:16,5.0,15.5595,-94.899,36.4,"76 km al SURESTE de SALINA CRUZ, OAX",2017-09-09,20:26:16,revisado
2017-09-09,22:07:21,5.8,15.2322,-94.664,19.2,"120 km al SURESTE de SALINA CRUZ, OAX",2017-09-10,03:07:21,revisado
2017-09-10,03:39:37,5.1,15.4808,-94.7593,52.9,"91 km al SURESTE de SALINA CRUZ, OAX",2017-09-10,08:39:37,revisado
2017-09-11,09:55:58,5.2,15.2508,-94.5488,16.1,"124 km al SURESTE de SALINA CRUZ, OAX",2017-09-11,14:55:58,revisado
2017-09-11,16:09:13,5.6,15.002,-94.058,16.1,"118 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-11,21:09:13,revisado
2017-09-11,20:12:31,5.2,15.0002,-94.555,29.0,"148 km al SUROESTE de TONALA, CHIS",2017-09-12,01:12:31,revisado
2017-09-12,00:08:44,5.5,14.9748,-94.0125,24.9,"117 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-12,05:08:44,revisado
2017-09-12,15:07:30,5.0,15.3738,-94.7953,16.5,"99 km al SURESTE de SALINA CRUZ, OAX",2017-09-12,20:07:30,revisado
2017-09-12,21:01:39,5.0,15.1547,-94.6012,21.0,"130 km al SURESTE de SALINA CRUZ, OAX",2017-09-13,02:01:39,revisado
2017-09-13,00:09:31,5.0,15.2148,-93.6858,54.6,"73 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-13,05:09:31,revisado
2017-09-13,16:30:47,5.3,15.372,-95.2813,33.4,"90 km al SUR de SALINA CRUZ, OAX",2017-09-13,21:30:47,revisado
2017-09-16,06:23:18,5.2,14.6352,-94.3842,5.0,"172 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-16,11:23:18,revisado
2017-09-16,12:07:13,5.0,15.704,-95.2512,20.0,"53 km al SUR de SALINA CRUZ, OAX",2017-09-16,17:07:13,revisado
2017-09-16,14:35:28,5.1,14.9842,-94.8168,10.0,"139 km al SURESTE de SALINA CRUZ, OAX",2017-09-16,19:35:28,revisado
2017-09-17,01:07:52,5.0,15.643,-95.262,9.9,"60 km al SUR de SALINA CRUZ, OAX",2017-09-17,06:07:52,revisado
2017-09-18,09:19:14,5.8,15.2562,-94.7672,15.0,"112 km al SURESTE de SALINA CRUZ, OAX",2017-09-18,14:19:14,revisado
2017-09-18,14:51:29,5.2,14.9975,-94.8503,13.9,"136 km al SURESTE de SALINA CRUZ, OAX",2017-09-18,19:51:29,revisado
2017-09-19,02:02:58,5.0,15.5117,-94.7553,17.5,"88 km al SURESTE de SALINA CRUZ, OAX",2017-09-19,07:02:58,revisado
2017-09-19,02:53:10,5.6,14.7945,-94.4245,11.4,"160 km al SUROESTE de TONALA, CHIS",2017-09-19,07:53:10,revisado
2017-09-19,13:14:39,7.1,18.3297,-98.6712,51.2,"8 km al NOROESTE de CHIAUTLA DE TAPIA, PUE",2017-09-19,18:14:39,revisado
2017-09-19,16:13:13,5.0,14.921,-94.8352,13.0,"145 km al SURESTE de SALINA CRUZ, OAX",2017-09-19,21:13:13,revisado
2017-09-20,05:39:26,5.1,15.0585,-93.5768,52.4,"80 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-20,10:39:26,revisado
2017-09-22,00:33:45,5.1,23.5463,-108.63,14.4,"123 km al NORESTE de SAN JOSE DEL CABO, BCS",2017-09-22,05:33:45,revisado
2017-09-23,05:38:05,5.8,15.2525,-94.586,35.0,"122 km al SURESTE de SALINA CRUZ, OAX",2017-09-23,10:38:05,revisado
2017-09-23,07:53:01,6.1,16.496,-95.146,10.0,"9 km al SUROESTE de CD IXTEPEC, OAX",2017-09-23,12:53:01,revisado
2017-09-23,09:31:47,5.0,16.4523,-94.9925,10.0,"4 km al NORESTE de JUCHITAN DE ZARAGOZA, OAX",2017-09-23,14:31:47,revisado
2017-09-24,05:06:08,5.8,15.0823,-94.3375,15.8,"127 km al SUROESTE de TONALA, CHIS",2017-09-24,10:06:08,revisado
2017-09-24,18:29:31,5.0,15.5395,-94.5627,16.1,"98 km al SURESTE de SALINA CRUZ, OAX",2017-09-24,23:29:31,revisado
2017-09-28,23:00:20,5.5,14.6185,-94.3575,16.1,"171 km al SUROESTE de PIJIJIAPAN, CHIS",2017-09-29,04:00:20,revisado
